147.0, 123.0, 10
154.0, 112.0, 10
138.0, 116.0, 10
148.0, 120.0, 10
140.0, 114.0, 10
149.0, 127.0, 10
146.0, 112.0, 10
142.0, 122.0, 10
133.0, 121.0, 10
140.0, 119.0, 10
136.0, 129.0, 10
137.0, 116.0, 10
133.0, 123.0, 10
145.0, 126.0, 10
150.0, 114.0, 10
138.0, 131.0, 10
151.0, 130.0, 10
128.0, 140.0, 12
147.0, 140.0, 12
129.0, 141.0, 12
135.0, 134.0, 10
132.0, 135.0, 10
144.0, 140.0, 12
133.0, 129.0, 10
138.0, 140.0, 12
144.0, 142.0, 12
139.0, 136.0, 10
140.0, 145.0, 12
143.0, 142.0, 12
147.0, 133.0, 10
142.0, 143.0, 12
138.0, 139.0, 10
144.0, 129.0, 10
133.0, 127.0, 10
138.0, 142.0, 12
129.0, 144.0, 12
146.0, 137.0, 12
148.0, 148.0, 13
142.0, 140.0, 12
133.0, 142.0, 12
142.0, 142.0, 12
141.0, 146.0, 12
132.0, 146.0, 12
140.0, 130.0, 10
138.0, 132.0, 10
149.0, 139.0, 13
156.0, 138.0, 13
148.0, 149.0, 13
156.0, 155.0, 13
143.0, 145.0, 12
153.0, 154.0, 13
153.0, 142.0, 13
153.0, 143.0, 13
155.0, 151.0, 13
151.0, 145.0, 13
161.0, 146.0, 11
162.0, 141.0, 11
155.0, 146.0, 13
154.0, 143.0, 13
162.0, 160.0, 13
153.0, 146.0, 13
153.0, 152.0, 13
156.0, 153.0, 13
167.0, 148.0, 11
151.0, 157.0, 13
170.0, 160.0, 11
170.0, 159.0, 11
166.0, 144.0, 11
160.0, 153.0, 13
164.0, 144.0, 11
170.0, 145.0, 11
170.0, 143.0, 11
175.0, 152.0, 11
166.0, 153.0, 11
158.0, 157.0, 13
165.0, 152.0, 11
159.0, 145.0, 13
168.0, 145.0, 11
171.0, 155.0, 11
164.0, 149.0, 11
171.0, 144.0, 11
166.0, 152.0, 11
180.0, 150.0, 10
176.0, 149.0, 10
181.0, 149.0, 10
168.0, 160.0, 11
174.0, 145.0, 11
169.0, 156.0, 11
168.0, 156.0, 11
175.0, 161.0, 11
189.0, 160.0, 10
180.0, 146.0, 10
171.0, 148.0, 11
181.0, 155.0, 10
178.0, 149.0, 10
189.0, 150.0, 10
188.0, 154.0, 10
181.0, 157.0, 10
178.0, 146.0, 10
177.0, 151.0, 10
186.0, 158.0, 10
182.0, 146.0, 10
183.0, 156.0, 10
183.0, 154.0, 10
179.0, 143.0, 10
183.0, 161.0, 10
186.0, 153.0, 10
184.0, 150.0, 10
194.0, 160.0, 10
178.0, 143.0, 10
181.0, 143.0, 10
189.0, 158.0, 10
180.0, 158.0, 10
188.0, 155.0, 10
191.0, 151.0, 10
190.0, 143.0, 10
192.0, 142.0, 10
196.0, 160.0, 10
194.0, 142.0, 10
191.0, 161.0, 10
182.0, 151.0, 10
182.0, 144.0, 10
189.0, 159.0, 10
194.0, 159.0, 10
196.0, 161.0, 10
180.0, 144.0, 10
194.0, 146.0, 10
192.0, 148.0, 10
187.0, 159.0, 10
189.0, 146.0, 10
179.0, 153.0, 10
186.0, 156.0, 10
186.0, 159.0, 10
184.0, 151.0, 10
184.0, 152.0, 10
187.0, 153.0, 10
185.0, 157.0, 10
186.0, 142.0, 10
179.0, 144.0, 10
385.0, 89.0, 14
394.0, 91.0, 14
399.0, 93.0, 14
385.0, 101.0, 14
386.0, 99.0, 14
385.0, 98.0, 14
387.0, 97.0, 14
383.0, 94.0, 14
385.0, 107.0, 14
401.0, 101.0, 14
395.0, 96.0, 14
393.0, 96.0, 14
404.0, 97.0, 14
388.0, 95.0, 14
402.0, 99.0, 14
388.0, 98.0, 14
406.0, 96.0, 14
399.0, 99.0, 14
393.0, 98.0, 14
398.0, 92.0, 14
391.0, 106.0, 14
396.0, 103.0, 14
402.0, 100.0, 14
401.0, 92.0, 14
406.0, 107.0, 14
395.0, 102.0, 14
388.0, 101.0, 14
393.0, 97.0, 14
400.0, 94.0, 14
414.0, 89.0, 14
398.0, 96.0, 14
405.0, 94.0, 14
414.0, 104.0, 14
399.0, 106.0, 14
397.0, 100.0, 14
414.0, 102.0, 14
405.0, 101.0, 14
408.0, 104.0, 14
410.0, 103.0, 14
412.0, 94.0, 14
411.0, 90.0, 14
418.0, 96.0, 14
411.0, 89.0, 14
413.0, 95.0, 14
404.0, 95.0, 14
416.0, 102.0, 14
413.0, 96.0, 14
426.0, 104.0, 14
411.0, 101.0, 14
418.0, 90.0, 14
422.0, 100.0, 14
420.0, 91.0, 14
411.0, 96.0, 14
422.0, 94.0, 14
418.0, 89.0, 14
435.0, 90.0, 2
436.0, 91.0, 2
430.0, 104.0, 15
440.0, 98.0, 2
440.0, 92.0, 2
434.0, 107.0, 15
422.0, 106.0, 14
423.0, 96.0, 14
448.0, 99.0, 2
444.0, 99.0, 2
446.0, 93.0, 2
449.0, 89.0, 2
449.0, 96.0, 2
443.0, 90.0, 2
450.0, 91.0, 2
444.0, 96.0, 2
436.0, 102.0, 2
444.0, 88.0, 2
460.0, 90.0, 2
456.0, 103.0, 2
443.0, 94.0, 2
447.0, 93.0, 2
453.0, 104.0, 2
445.0, 102.0, 2
457.0, 94.0, 2
472.0, 101.0, 3
464.0, 93.0, 2
462.0, 101.0, 2
455.0, 95.0, 2
461.0, 100.0, 2
458.0, 91.0, 2
462.0, 96.0, 2
453.0, 97.0, 2
468.0, 91.0, 2
404.0, 107.0, 14
420.0, 118.0, 14
415.0, 120.0, 14
420.0, 107.0, 14
420.0, 111.0, 14
406.0, 115.0, 14
412.0, 116.0, 14
405.0, 109.0, 14
405.0, 108.0, 14
416.0, 118.0, 14
417.0, 112.0, 14
419.0, 111.0, 14
419.0, 128.0, 14
422.0, 127.0, 14
420.0, 109.0, 14
413.0, 116.0, 14
418.0, 126.0, 14
424.0, 118.0, 14
411.0, 128.0, 14
418.0, 122.0, 14
416.0, 126.0, 14
431.0, 125.0, 15
414.0, 127.0, 14
429.0, 125.0, 15
414.0, 111.0, 14
421.0, 119.0, 14
431.0, 121.0, 15
414.0, 117.0, 14
428.0, 118.0, 15
423.0, 127.0, 14
431.0, 113.0, 15
429.0, 115.0, 15
435.0, 127.0, 15
434.0, 118.0, 15
438.0, 120.0, 15
433.0, 127.0, 15
420.0, 112.0, 14
433.0, 126.0, 15
422.0, 110.0, 14
432.0, 129.0, 15
434.0, 127.0, 15
442.0, 130.0, 16
444.0, 115.0, 2
433.0, 116.0, 15
438.0, 118.0, 15
437.0, 121.0, 15
430.0, 112.0, 15
441.0, 153.0, 16
441.0, 137.0, 16
443.0, 140.0, 16
447.0, 144.0, 16
441.0, 150.0, 16
441.0, 151.0, 16
444.0, 148.0, 16
443.0, 139.0, 16
444.0, 146.0, 16
456.0, 147.0, 17
447.0, 135.0, 16
447.0, 140.0, 16
440.0, 136.0, 16
448.0, 145.0, 16
439.0, 138.0, 16
437.0, 134.0, 15
455.0, 148.0, 17
449.0, 144.0, 16
445.0, 139.0, 16
442.0, 133.0, 16
441.0, 133.0, 16
447.0, 142.0, 16
451.0, 147.0, 16
455.0, 133.0, 17
449.0, 142.0, 16
477.0, 144.0, 17
470.0, 145.0, 17
478.0, 131.0, 17
461.0, 131.0, 17
463.0, 140.0, 17
478.0, 139.0, 17
476.0, 137.0, 17
470.0, 135.0, 17
468.0, 145.0, 17
467.0, 116.0, 2
463.0, 104.0, 2
463.0, 112.0, 2
464.0, 102.0, 2
479.0, 103.0, 3
460.0, 111.0, 2
469.0, 112.0, 2
474.0, 116.0, 2
460.0, 101.0, 2
476.0, 101.0, 3
478.0, 117.0, 2
461.0, 106.0, 2
471.0, 101.0, 3
470.0, 110.0, 2
473.0, 107.0, 3
465.0, 116.0, 2
473.0, 102.0, 3
476.0, 117.0, 2
465.0, 108.0, 2
459.0, 108.0, 2
463.0, 103.0, 2
460.0, 112.0, 2
473.0, 121.0, 2
465.0, 120.0, 2
464.0, 121.0, 2
472.0, 116.0, 2
465.0, 111.0, 2
467.0, 112.0, 2
477.0, 103.0, 3
458.0, 110.0, 2
472.0, 112.0, 2
458.0, 105.0, 2
465.0, 104.0, 2
466.0, 113.0, 2
462.0, 111.0, 2
462.0, 119.0, 2
471.0, 107.0, 3
469.0, 114.0, 2
471.0, 119.0, 2
453.0, 116.0, 2
456.0, 122.0, 2
457.0, 107.0, 2
466.0, 122.0, 2
463.0, 108.0, 2
455.0, 108.0, 2
457.0, 110.0, 2
459.0, 113.0, 2
456.0, 117.0, 2
468.0, 114.0, 2
464.0, 109.0, 2
463.0, 107.0, 2
455.0, 110.0, 2
456.0, 112.0, 2
451.0, 114.0, 2
463.0, 110.0, 2
466.0, 115.0, 2
446.0, 112.0, 2
453.0, 112.0, 2
445.0, 111.0, 2
457.0, 109.0, 2
464.0, 114.0, 2
452.0, 114.0, 2
448.0, 114.0, 2
451.0, 116.0, 2
451.0, 122.0, 2
464.0, 119.0, 2
326.0, 314.0, 18
342.0, 317.0, 18
338.0, 314.0, 18
337.0, 321.0, 18
340.0, 326.0, 18
340.0, 315.0, 18
331.0, 329.0, 18
329.0, 317.0, 18
334.0, 329.0, 18
336.0, 315.0, 18
330.0, 313.0, 18
325.0, 322.0, 18
327.0, 313.0, 18
328.0, 325.0, 18
331.0, 331.0, 18
341.0, 315.0, 18
342.0, 316.0, 18
327.0, 324.0, 18
329.0, 323.0, 18
333.0, 324.0, 18
321.0, 320.0, 18
329.0, 327.0, 18
331.0, 313.0, 18
327.0, 318.0, 18
337.0, 318.0, 18
336.0, 320.0, 18
317.0, 324.0, 18
333.0, 317.0, 18
332.0, 328.0, 18
331.0, 330.0, 18
333.0, 327.0, 18
336.0, 327.0, 18
317.0, 314.0, 18
329.0, 324.0, 18
330.0, 319.0, 18
316.0, 324.0, 18
323.0, 317.0, 18
326.0, 317.0, 18
331.0, 321.0, 18
324.0, 317.0, 18
331.0, 327.0, 18
320.0, 321.0, 18
323.0, 327.0, 18
326.0, 318.0, 18
311.0, 321.0, 18
316.0, 317.0, 18
316.0, 314.0, 18
310.0, 322.0, 18
312.0, 319.0, 18
318.0, 320.0, 18
320.0, 316.0, 18
314.0, 319.0, 18
321.0, 317.0, 18
324.0, 313.0, 18
310.0, 320.0, 18
319.0, 324.0, 18
320.0, 322.0, 18
314.0, 316.0, 18
317.0, 325.0, 18
310.0, 314.0, 18
321.0, 311.0, 18
303.0, 329.0, 18
308.0, 329.0, 18
319.0, 311.0, 18
303.0, 321.0, 18
310.0, 316.0, 18
309.0, 324.0, 18
312.0, 321.0, 18
318.0, 325.0, 18
319.0, 313.0, 18
316.0, 318.0, 18
302.0, 329.0, 18
305.0, 320.0, 18
315.0, 320.0, 18
318.0, 312.0, 18
314.0, 311.0, 18
314.0, 315.0, 18
304.0, 324.0, 18
319.0, 327.0, 18
309.0, 322.0, 18
305.0, 326.0, 18
310.0, 315.0, 18
302.0, 327.0, 18
321.0, 324.0, 18
321.0, 322.0, 18
317.0, 315.0, 18
305.0, 327.0, 18
317.0, 319.0, 18
321.0, 318.0, 18
319.0, 326.0, 18
312.0, 317.0, 18
322.0, 310.0, 18
311.0, 322.0, 18
318.0, 326.0, 18
320.0, 313.0, 18
325.0, 325.0, 18
318.0, 311.0, 18
326.0, 311.0, 18
318.0, 319.0, 18
316.0, 327.0, 18
316.0, 315.0, 18
317.0, 313.0, 18
332.0, 324.0, 18
322.0, 313.0, 18
316.0, 319.0, 18
331.0, 308.0, 18
315.0, 313.0, 18
323.0, 309.0, 18
329.0, 322.0, 18
321.0, 308.0, 18
328.0, 323.0, 18
322.0, 319.0, 18
316.0, 313.0, 18
332.0, 312.0, 18
330.0, 311.0, 18
324.0, 311.0, 18
317.0, 310.0, 18
319.0, 321.0, 18
333.0, 325.0, 18
321.0, 312.0, 18
327.0, 321.0, 18
335.0, 323.0, 18
324.0, 316.0, 18
329.0, 318.0, 18
334.0, 313.0, 18
330.0, 324.0, 18
331.0, 314.0, 18
334.0, 314.0, 18
327.0, 310.0, 18
340.0, 310.0, 18
339.0, 306.0, 18
340.0, 317.0, 18
338.0, 312.0, 18
330.0, 316.0, 18
337.0, 316.0, 18
338.0, 316.0, 18
339.0, 312.0, 18
338.0, 310.0, 18
334.0, 310.0, 18
322.0, 323.0, 18
336.0, 318.0, 18
334.0, 323.0, 18
323.0, 319.0, 18
339.0, 316.0, 18
327.0, 315.0, 18
336.0, 321.0, 18
334.0, 318.0, 18
335.0, 318.0, 18
324.0, 307.0, 18
329.0, 307.0, 18
341.0, 319.0, 18
327.0, 306.0, 18
328.0, 306.0, 18
328.0, 307.0, 18
328.0, 324.0, 18
327.0, 316.0, 18
338.0, 325.0, 18
325.0, 307.0, 18
326.0, 308.0, 18
336.0, 306.0, 18
330.0, 314.0, 18
337.0, 311.0, 18
335.0, 319.0, 18
341.0, 309.0, 18
323.0, 324.0, 18
331.0, 324.0, 18
328.0, 318.0, 18
328.0, 322.0, 18
326.0, 321.0, 18
337.0, 309.0, 18
334.0, 312.0, 18
323.0, 308.0, 18
338.0, 323.0, 18
323.0, 315.0, 18
326.0, 319.0, 18
338.0, 308.0, 18
331.0, 325.0, 18
321.0, 306.0, 18
334.0, 311.0, 18
325.0, 323.0, 18
334.0, 308.0, 18
337.0, 306.0, 18
325.0, 311.0, 18
338.0, 315.0, 18
335.0, 320.0, 18
336.0, 322.0, 18
334.0, 317.0, 18
336.0, 313.0, 18
329.0, 306.0, 18
335.0, 311.0, 18
322.0, 311.0, 18
323.0, 307.0, 18
330.0, 308.0, 18
331.0, 323.0, 18
329.0, 309.0, 18
335.0, 324.0, 18
318.0, 315.0, 18
321.0, 316.0, 18
320.0, 306.0, 18
322.0, 318.0, 18
335.0, 306.0, 18
319.0, 315.0, 18
429.0, 279.0, 7
430.0, 278.0, 7
437.0, 290.0, 7
436.0, 278.0, 7
427.0, 280.0, 7
426.0, 276.0, 7
424.0, 282.0, 7
429.0, 275.0, 7
425.0, 278.0, 7
422.0, 280.0, 7
426.0, 279.0, 7
430.0, 285.0, 7
421.0, 277.0, 7
425.0, 275.0, 7
425.0, 284.0, 7
437.0, 289.0, 7
438.0, 279.0, 7
431.0, 279.0, 7
439.0, 278.0, 7
431.0, 275.0, 7
435.0, 288.0, 7
433.0, 287.0, 7
435.0, 283.0, 7
437.0, 276.0, 7
434.0, 288.0, 7
426.0, 273.0, 7
433.0, 279.0, 7
431.0, 281.0, 7
438.0, 285.0, 7
441.0, 278.0, 7
432.0, 286.0, 7
437.0, 279.0, 7
432.0, 288.0, 7
428.0, 285.0, 7
430.0, 275.0, 7
428.0, 273.0, 7
429.0, 283.0, 7
432.0, 290.0, 7
432.0, 284.0, 7
441.0, 271.0, 7
430.0, 280.0, 7
439.0, 281.0, 7
444.0, 282.0, 19
436.0, 284.0, 7
427.0, 279.0, 7
438.0, 289.0, 7
429.0, 274.0, 7
442.0, 285.0, 19
446.0, 275.0, 7
436.0, 288.0, 7
438.0, 272.0, 7
443.0, 270.0, 7
436.0, 289.0, 7
429.0, 271.0, 7
447.0, 272.0, 7
442.0, 280.0, 7
446.0, 282.0, 19
445.0, 276.0, 7
436.0, 286.0, 7
444.0, 274.0, 7
436.0, 275.0, 7
447.0, 270.0, 7
431.0, 287.0, 7
432.0, 275.0, 7
430.0, 287.0, 7
445.0, 278.0, 7
437.0, 288.0, 7
434.0, 271.0, 7
433.0, 275.0, 7
434.0, 273.0, 7
446.0, 273.0, 7
445.0, 283.0, 19
442.0, 286.0, 19
442.0, 281.0, 7
436.0, 281.0, 7
447.0, 274.0, 7
435.0, 284.0, 7
429.0, 287.0, 7
428.0, 284.0, 7
430.0, 276.0, 7
439.0, 276.0, 7
444.0, 277.0, 7
427.0, 283.0, 7
441.0, 276.0, 7
440.0, 275.0, 7
431.0, 283.0, 7
445.0, 270.0, 7
443.0, 287.0, 19
426.0, 281.0, 7
436.0, 276.0, 7
439.0, 287.0, 19
438.0, 286.0, 7
427.0, 288.0, 7
441.0, 280.0, 7
431.0, 280.0, 7
430.0, 279.0, 7
429.0, 286.0, 7
435.0, 285.0, 7
427.0, 281.0, 7
438.0, 278.0, 7
436.0, 274.0, 7
438.0, 273.0, 7
440.0, 276.0, 7
443.0, 282.0, 19
432.0, 277.0, 7
436.0, 272.0, 7
438.0, 288.0, 7
436.0, 271.0, 7
433.0, 281.0, 7
439.0, 285.0, 19
439.0, 275.0, 7
434.0, 279.0, 7
437.0, 271.0, 7
435.0, 271.0, 7
438.0, 281.0, 7
434.0, 274.0, 7
422.0, 273.0, 7
423.0, 272.0, 7
430.0, 272.0, 7
436.0, 287.0, 7
424.0, 278.0, 7
430.0, 273.0, 7
429.0, 284.0, 7
421.0, 287.0, 7
425.0, 276.0, 7
432.0, 280.0, 7
438.0, 271.0, 7
425.0, 271.0, 7
434.0, 281.0, 7
426.0, 278.0, 7
434.0, 272.0, 7
424.0, 274.0, 7
430.0, 281.0, 7
440.0, 274.0, 7
423.0, 290.0, 7
437.0, 273.0, 7
423.0, 276.0, 7
436.0, 290.0, 7
422.0, 277.0, 7
435.0, 279.0, 7
440.0, 273.0, 7
424.0, 279.0, 7
434.0, 289.0, 7
435.0, 281.0, 7
442.0, 279.0, 7
432.0, 273.0, 7
425.0, 287.0, 7
425.0, 282.0, 7
435.0, 275.0, 7
437.0, 285.0, 7
428.0, 277.0, 7
434.0, 270.0, 7
438.0, 277.0, 7
439.0, 279.0, 7
435.0, 280.0, 7
427.0, 273.0, 7
440.0, 280.0, 7
441.0, 285.0, 19
440.0, 281.0, 7
431.0, 284.0, 7
443.0, 277.0, 7
440.0, 278.0, 7
444.0, 273.0, 7
430.0, 286.0, 7
426.0, 287.0, 7
439.0, 271.0, 7
434.0, 277.0, 7
430.0, 283.0, 7
434.0, 286.0, 7
